Order ID,Customer Name,Product Name,Discount,Actual Discount,Sales,Profit,Quantity,Category,Sub-Category,Order Date,City,Country,Region,Segment,Ship Date,Days to Ship,Ship Mode,State
AZ-2012-2918666,Jack Holland,"Sauder Stackable Bookrack, Traditional",0,0,293,44,2,Furniture,Bookcases,18-07-2014,Rome,Italy,South,Consumer,22-07-2014,4,Economy,Lazio
AZ-2012-2918666,Jack Holland,"Avery Binding Machine, Durable",0,0,50,3,1,Office Supplies,Binders,18-07-2014,Rome,Italy,South,Consumer,22-07-2014,4,Economy,Lazio
AZ-2012-2918666,Jack Holland,"Xerox Memo Slips, Multicolor",0,0,60,2,4,Office Supplies,Paper,18-07-2014,Rome,Italy,South,Consumer,22-07-2014,4,Economy,Lazio
BN-2012-8357791,Ruby Nicholls,"Tenex Shelving, Blue",0.1,9.8,98,-5,2,Office Supplies,Storage,18-07-2014,Cartagena,Spain,South,Corporate,23-07-2014,5,Economy,Murcia
AZ-2012-3768744,Jonathan Bottrill,"Wilson Jones Hole Reinforcements, Durable",0,0,18,6,3,Office Supplies,Binders,19-07-2014,Sant Boi de Llobregat,Spain,South,Consumer,19-07-2014,0,Immediate,Catalonia
AZ-2012-3768744,Jonathan Bottrill,"Stockwell Staples, Metal",0,0,44,17,4,Office Supplies,Fasteners,19-07-2014,Sant Boi de Llobregat,Spain,South,Consumer,19-07-2014,0,Immediate,Catalonia
AZ-2012-3505985,Lamar Lockhart,"BIC Highlighters, Blue",0.1,3.4,34,11,2,Office Supplies,Art,19-07-2014,Berlin,Germany,Central,Consumer,25-07-2014,6,Economy,Berlin
AZ-2012-3505985,Lamar Lockhart,"Enermax Router, USB",0.1,69.8,698,62,3,Technology,Accessories,19-07-2014,Berlin,Germany,Central,Consumer,25-07-2014,6,Economy,Berlin
AZ-2012-3505985,Lamar Lockhart,"Apple Headset, VoIP",0.1,33,330,15,5,Technology,Phones,19-07-2014,Berlin,Germany,Central,Consumer,25-07-2014,6,Economy,Berlin
AZ-2012-3505985,Lamar Lockhart,"Apple Headset, with Caller ID",0.1,33,330,18,5,Technology,Phones,19-07-2014,Berlin,Germany,Central,Consumer,25-07-2014,6,Economy,Berlin
AZ-2012-9382192,Toby Starling,"Eldon Photo Frame, Erganomic",0.5,71,142,-46,5,Furniture,Furnishings,21-07-2014,Hanover,Germany,Central,Consumer,25-07-2014,4,Economy Plus,Lower Saxony
BN-2012-4720977,Max Ronald,"SAFCO Bag Chairs, Red",0.1,4.4,44,-1,1,Furniture,Chairs,21-07-2014,Narbonne,France,Central,Corporate,25-07-2014,4,Economy,Languedoc-Roussillon-Midi-Pyr閚閑s
BN-2012-4720977,Max Ronald,"Boston Sketch Pad, Water Color",0,0,259,8,5,Office Supplies,Art,21-07-2014,Narbonne,France,Central,Corporate,25-07-2014,4,Economy,Languedoc-Roussillon-Midi-Pyr閚閑s
BN-2012-4720977,Max Ronald,"Jiffy Business Envelopes, Set of 50",0,0,20,3,1,Office Supplies,Envelopes,21-07-2014,Narbonne,France,Central,Corporate,25-07-2014,4,Economy,Languedoc-Roussillon-Midi-Pyr閚閑s
BN-2012-4720977,Max Ronald,"Smead Folders, Industrial",0.1,9.7,97,14,6,Office Supplies,Storage,21-07-2014,Narbonne,France,Central,Corporate,25-07-2014,4,Economy,Languedoc-Roussillon-Midi-Pyr閚閑s
BN-2012-4720977,Max Ronald,"Tenex Lockers, Single Width",0.1,73.5,735,-33,4,Office Supplies,Storage,21-07-2014,Narbonne,France,Central,Corporate,25-07-2014,4,Economy,Languedoc-Roussillon-Midi-Pyr閚閑s
AZ-2012-6233786,Jade Farmer,"GlobeWeis Manila Envelope, Set of 50",0,0,82,27,3,Office Supplies,Envelopes,21-07-2014,Savigny-le-Temple,France,Central,Consumer,27-07-2014,6,Economy,Ile-de-France
AZ-2012-6233786,Jade Farmer,"Panasonic Printer, Wireless",0.15,102,680,80,3,Technology,Machines,21-07-2014,Savigny-le-Temple,France,Central,Consumer,27-07-2014,6,Economy,Ile-de-France
AZ-2012-6233786,Jade Farmer,"Apple Speaker Phone, Cordless",0.15,80.4,536,44,5,Technology,Phones,21-07-2014,Savigny-le-Temple,France,Central,Consumer,27-07-2014,6,Economy,Ile-de-France
AZ-2012-7753558,John Town,"KitchenAid Stove, Silver",0,0,1142,411,2,Office Supplies,Appliances,24-07-2014,Madrid,Spain,South,Consumer,28-07-2014,4,Economy,Madrid
AZ-2012-7753558,John Town,"Kraft Mailers, Set of 50",0,0,113,30,3,Office Supplies,Envelopes,24-07-2014,Madrid,Spain,South,Consumer,28-07-2014,4,Economy,Madrid
AZ-2012-7753558,John Town,"Belkin Router, Erganomic",0,0,1283,603,5,Technology,Accessories,24-07-2014,Madrid,Spain,South,Consumer,28-07-2014,4,Economy,Madrid
AZ-2012-909274,Morgan Dodd,"Cisco Smart Phone, with Caller ID",0.1,294.4,2944,1112,5,Technology,Phones,24-07-2014,Berlin,Germany,Central,Consumer,29-07-2014,5,Economy,Berlin
BN-2012-4476459,Alex Greenwood,"Binney & Smith Sketch Pad, Easy-Erase",0,0,93,14,2,Office Supplies,Art,24-07-2014,Cerignola,Italy,South,Consumer,31-07-2014,7,Economy,Apulia
BN-2012-4476459,Alex Greenwood,"Fellowes File Cart, Single Width",0.4,164.8,412,-275,5,Office Supplies,Storage,24-07-2014,Cerignola,Italy,South,Consumer,31-07-2014,7,Economy,Apulia
BN-2012-4476459,Alex Greenwood,"Tenex Shelving, Blue",0.4,39.2,98,-57,3,Office Supplies,Storage,24-07-2014,Cerignola,Italy,South,Consumer,31-07-2014,7,Economy,Apulia
AZ-2012-6544927,Isabelle Torpy,"BIC Markers, Easy-Erase",0.1,9.6,96,19,4,Office Supplies,Art,25-07-2014,London,United Kingdom,North,Consumer,29-07-2014,4,Economy Plus,England
AZ-2012-6544927,Isabelle Torpy,"Smead Lockers, Blue",0.1,107.1,1071,83,6,Office Supplies,Storage,25-07-2014,London,United Kingdom,North,Consumer,29-07-2014,4,Economy Plus,England
AZ-2012-5862496,Zona Meyer,"Green Bar Parchment Paper, Recycled",0,0,50,23,3,Office Supplies,Paper,25-07-2014,Nice,France,Central,Corporate,01-08-2014,7,Economy,Provence-Alpes-C么te d'Azur
AZ-2012-5862496,Zona Meyer,"SanDisk Parchment Paper, Premium",0,0,33,6,2,Office Supplies,Paper,25-07-2014,Nice,France,Central,Corporate,01-08-2014,7,Economy,Provence-Alpes-C么te d'Azur
AZ-2012-5862496,Zona Meyer,"Fellowes Folders, Blue",0.1,4.8,48,21,2,Office Supplies,Storage,25-07-2014,Nice,France,Central,Corporate,01-08-2014,7,Economy,Provence-Alpes-C么te d'Azur
AZ-2012-5862496,Zona Meyer,"Rogers Trays, Blue",0.1,16.7,167,37,3,Office Supplies,Storage,25-07-2014,Nice,France,Central,Corporate,01-08-2014,7,Economy,Provence-Alpes-C么te d'Azur
AZ-2012-5862496,Zona Meyer,"Smead Shelving, Wire Frame",0.1,13,130,52,3,Office Supplies,Storage,25-07-2014,Nice,France,Central,Corporate,01-08-2014,7,Economy,Provence-Alpes-C么te d'Azur
AZ-2012-1021775,Robert Barnes,"Eldon Folders, Wire Frame",0,0,48,5,3,Office Supplies,Storage,26-07-2014,Sale,United Kingdom,North,Consumer,30-07-2014,4,Economy,England
AZ-2012-1759709,Maya O'Sullivan,"Elite Ruler, Easy Grip",0,0,46,3,3,Office Supplies,Supplies,26-07-2014,Abbeville,France,Central,Corporate,31-07-2014,5,Economy,Nord-Pas-de-Calais-Picardie
AZ-2012-7356615,Noah Hart,"GlobeWeis Business Envelopes, Set of 50",0.1,6.2,62,12,4,Office Supplies,Envelopes,26-07-2014,London,United Kingdom,North,Consumer,31-07-2014,5,Economy,England
AZ-2012-7356615,Noah Hart,"Accos Rubber Bands, Bulk Pack",0.1,3,30,13,2,Office Supplies,Fasteners,26-07-2014,London,United Kingdom,North,Consumer,31-07-2014,5,Economy,England
AZ-2012-7356615,Noah Hart,"Green Bar Note Cards, Multicolor",0.1,21.4,214,73,7,Office Supplies,Paper,26-07-2014,London,United Kingdom,North,Consumer,31-07-2014,5,Economy,England
BN-2012-8602760,Mia McLean,"BIC Canvas, Easy-Erase",0.5,94.5,189,-61,7,Office Supplies,Art,26-07-2014,Stockholm,Sweden,North,Corporate,31-07-2014,5,Economy,Stockholm
BN-2012-8602760,Mia McLean,"BIC Pens, Easy-Erase",0.5,11,22,-12,3,Office Supplies,Art,26-07-2014,Stockholm,Sweden,North,Corporate,31-07-2014,5,Economy,Stockholm
BN-2012-8602760,Mia McLean,"Cardinal 3-Hole Punch, Clear",0.5,28.5,57,-33,4,Office Supplies,Binders,26-07-2014,Stockholm,Sweden,North,Corporate,31-07-2014,5,Economy,Stockholm
BN-2012-8602760,Mia McLean,"GlobeWeis Mailers, Recycled",0.5,18.5,37,-28,2,Office Supplies,Envelopes,26-07-2014,Stockholm,Sweden,North,Corporate,31-07-2014,5,Economy,Stockholm
BN-2012-8602760,Mia McLean,"Accos Push Pins, 12 Pack",0.5,7,14,-5,2,Office Supplies,Fasteners,26-07-2014,Stockholm,Sweden,North,Corporate,31-07-2014,5,Economy,Stockholm
BN-2012-8602760,Mia McLean,"Acme Trimmer, High Speed",0.5,33.5,67,-28,3,Office Supplies,Supplies,26-07-2014,Stockholm,Sweden,North,Corporate,31-07-2014,5,Economy,Stockholm
BN-2012-8602760,Mia McLean,"Memorex Memory Card, USB",0.5,102.5,205,-107,4,Technology,Accessories,26-07-2014,Stockholm,Sweden,North,Corporate,31-07-2014,5,Economy,Stockholm
BN-2012-4363954,Will Poynton,"Tenex Stacking Tray, Durable",0.3,15.9,53,-5,3,Furniture,Furnishings,27-07-2014,Eastbourne,United Kingdom,North,Consumer,31-07-2014,4,Economy Plus,England
AZ-2012-2411878,Lillian Davis,"Rogers File Cart, Single Width",0.1,25.5,255,45,2,Office Supplies,Storage,28-07-2014,Munich,Germany,Central,Consumer,03-08-2014,6,Economy,Bavaria
AZ-2012-2411878,Lillian Davis,"Rogers Shelving, Blue",0.1,16.8,168,-9,3,Office Supplies,Storage,28-07-2014,Munich,Germany,Central,Consumer,03-08-2014,6,Economy,Bavaria
AZ-2012-2411878,Lillian Davis,"Elite Shears, Serrated",0,0,87,7,2,Office Supplies,Supplies,28-07-2014,Munich,Germany,Central,Consumer,03-08-2014,6,Economy,Bavaria
AZ-2012-5470762,Audrey Emanuel,"Epson Receipt Printer, Wireless",0.1,31.6,316,49,3,Technology,Machines,29-07-2014,London,United Kingdom,North,Consumer,02-08-2014,4,Economy,England
AZ-2012-4260894,Jose Gullo,"Jiffy Business Envelopes, Recycled",0,0,44,7,3,Office Supplies,Envelopes,29-07-2014,Modena,Italy,South,Consumer,03-08-2014,5,Economy,Emilia-Romagna
BN-2012-7339265,Ashton Foley,"Cardinal Binder Covers, Recycled",0.5,24.5,49,-5,8,Office Supplies,Binders,31-07-2014,Dublin,Ireland,North,Consumer,02-08-2014,2,Economy Plus,Dublin
AZ-2012-2100184,Louie Knight,"Tenex Clock, Erganomic",0,0,147,66,3,Furniture,Furnishings,31-07-2014,Halle,Germany,Central,Consumer,04-08-2014,4,Economy,North Rhine-Westphalia
AZ-2012-2100184,Louie Knight,"Cardinal 3-Hole Punch, Economy",0,0,202,91,7,Office Supplies,Binders,31-07-2014,Halle,Germany,Central,Consumer,04-08-2014,4,Economy,North Rhine-Westphalia
AZ-2012-2100184,Louie Knight,"Rogers Lockers, Single Width",0.1,38.1,381,144,2,Office Supplies,Storage,31-07-2014,Halle,Germany,Central,Consumer,04-08-2014,4,Economy,North Rhine-Westphalia
AZ-2012-2100184,Louie Knight,"Memorex Memory Card, Bluetooth",0,0,307,64,3,Technology,Accessories,31-07-2014,Halle,Germany,Central,Consumer,04-08-2014,4,Economy,North Rhine-Westphalia
AZ-2012-9636405,Don Willie,"SAFCO Rocking Chair, Black",0.1,23.8,238,3,2,Furniture,Chairs,31-07-2014,Bad Waldsee,Germany,Central,Corporate,05-08-2014,5,Economy,Baden-W眉rttemberg
BN-2012-4057462,Maddison Breen,"Office Star Steel Folding Chair, Black",0.1,40.2,402,-45,5,Furniture,Chairs,31-07-2014,Bielefeld,Germany,Central,Corporate,05-08-2014,5,Economy,North Rhine-Westphalia
BN-2012-4057462,Maddison Breen,"Tenex File Cart, Single Width",0.1,24.2,242,100,2,Office Supplies,Storage,31-07-2014,Bielefeld,Germany,Central,Corporate,05-08-2014,5,Economy,North Rhine-Westphalia
AZ-2012-5345939,Charlie Smithies,"Cardinal Binding Machine, Durable",0,0,154,54,3,Office Supplies,Binders,02-08-2014,Perpignan,France,Central,Consumer,04-08-2014,2,Priority,Languedoc-Roussillon-Midi-Pyr閚閑s
AZ-2012-5345939,Charlie Smithies,"Logitech Mouse, Erganomic",0,0,108,25,4,Technology,Accessories,02-08-2014,Perpignan,France,Central,Consumer,04-08-2014,2,Priority,Languedoc-Roussillon-Midi-Pyr閚閑s
AZ-2012-5345939,Charlie Smithies,"Motorola Smart Phone, Cordless",0.15,245.85,1639,-154,3,Technology,Phones,02-08-2014,Perpignan,France,Central,Consumer,04-08-2014,2,Priority,Languedoc-Roussillon-Midi-Pyr閚閑s
AZ-2012-1978129,Jason Calhoun,"Advantus Clock, Duo Pack",0,0,257,31,5,Furniture,Furnishings,02-08-2014,Gummersbach,Germany,Central,Consumer,06-08-2014,4,Economy,North Rhine-Westphalia
AZ-2012-1978129,Jason Calhoun,"Cuisinart Coffee Grinder, Red",0.1,10.4,104,39,3,Office Supplies,Appliances,02-08-2014,Gummersbach,Germany,Central,Consumer,06-08-2014,4,Economy,North Rhine-Westphalia
AZ-2012-1978129,Jason Calhoun,"Boston Markers, Easy-Erase",0,0,53,5,2,Office Supplies,Art,02-08-2014,Gummersbach,Germany,Central,Consumer,06-08-2014,4,Economy,North Rhine-Westphalia
AZ-2012-1978129,Jason Calhoun,"Stanley Highlighters, Fluorescent",0,0,32,12,2,Office Supplies,Art,02-08-2014,Gummersbach,Germany,Central,Consumer,06-08-2014,4,Economy,North Rhine-Westphalia
AZ-2012-1978129,Jason Calhoun,"Wilson Jones Hole Reinforcements, Economy",0,0,18,9,4,Office Supplies,Binders,02-08-2014,Gummersbach,Germany,Central,Consumer,06-08-2014,4,Economy,North Rhine-Westphalia
AZ-2012-1978129,Jason Calhoun,"Jiffy Mailers, Security-Tint",0,0,119,45,3,Office Supplies,Envelopes,02-08-2014,Gummersbach,Germany,Central,Consumer,06-08-2014,4,Economy,North Rhine-Westphalia
AZ-2012-1978129,Jason Calhoun,"Smead Shipping Labels, Laser Printer Compatible",0,0,46,3,4,Office Supplies,Labels,02-08-2014,Gummersbach,Germany,Central,Consumer,06-08-2014,4,Economy,North Rhine-Westphalia
AZ-2012-1978129,Jason Calhoun,"Smead Lockers, Single Width",0.1,17.9,179,69,1,Office Supplies,Storage,02-08-2014,Gummersbach,Germany,Central,Consumer,06-08-2014,4,Economy,North Rhine-Westphalia
AZ-2012-1978129,Jason Calhoun,"Samsung Headset, Full Size",0,0,223,27,3,Technology,Phones,02-08-2014,Gummersbach,Germany,Central,Consumer,06-08-2014,4,Economy,North Rhine-Westphalia
AZ-2012-3680090,Lola Hughes,"Advantus Stacking Tray, Durable",0,0,132,36,5,Furniture,Furnishings,02-08-2014,Milan,Italy,South,Consumer,06-08-2014,4,Economy,Lombardy
AZ-2012-3680090,Lola Hughes,"Ibico Binder, Durable",0,0,34,1,2,Office Supplies,Binders,02-08-2014,Milan,Italy,South,Consumer,06-08-2014,4,Economy,Lombardy
AZ-2012-3680090,Lola Hughes,"SanDisk Mouse, Erganomic",0,0,144,29,4,Technology,Accessories,02-08-2014,Milan,Italy,South,Consumer,06-08-2014,4,Economy,Lombardy
AZ-2012-4681403,Dominic Jordan,"Fellowes Folders, Blue",0.1,4.8,48,21,2,Office Supplies,Storage,02-08-2014,Cottbus,Germany,Central,Consumer,06-08-2014,4,Economy,Brandenburg
AZ-2012-4681403,Dominic Jordan,"Fellowes Trays, Industrial",0.1,20.8,208,32,4,Office Supplies,Storage,02-08-2014,Cottbus,Germany,Central,Consumer,06-08-2014,4,Economy,Brandenburg
AZ-2012-250360,Lara Stoate,"Hoover Stove, Red",0,0,3979,1990,7,Office Supplies,Appliances,02-08-2014,West Bromwich,United Kingdom,North,Corporate,07-08-2014,5,Economy Plus,England
AZ-2012-250360,Lara Stoate,"Accos Push Pins, Bulk Pack",0,0,44,13,3,Office Supplies,Fasteners,02-08-2014,West Bromwich,United Kingdom,North,Corporate,07-08-2014,5,Economy Plus,England
AZ-2012-250360,Lara Stoate,"Canon Personal Copier, Laser",0,0,428,193,3,Technology,Copiers,02-08-2014,West Bromwich,United Kingdom,North,Corporate,07-08-2014,5,Economy Plus,England
AZ-2012-9018898,Kieran Herbert,"Tenex Light Bulb, Durable",0,0,80,9,5,Furniture,Furnishings,03-08-2014,Vichy,France,Central,Consumer,07-08-2014,4,Economy,Auvergne-Rh么ne-Alpes
AZ-2012-3087975,Patricia Smith,"Sanford Canvas, Fluorescent",0.5,39,78,-20,3,Office Supplies,Art,03-08-2014,Helsingborg,Sweden,North,Corporate,07-08-2014,4,Economy,Sk氓ne
AZ-2012-3087975,Patricia Smith,"Elite Shears, Steel",0.5,58,116,-7,5,Office Supplies,Supplies,03-08-2014,Helsingborg,Sweden,North,Corporate,07-08-2014,4,Economy,Sk氓ne
AZ-2012-5108667,Holly Black,"Tenex Light Bulb, Erganomic",0,0,193,10,11,Furniture,Furnishings,03-08-2014,Pontivy,France,Central,Home Office,08-08-2014,5,Economy,Brittany
AZ-2012-5108667,Holly Black,"Fellowes Lockers, Industrial",0.1,56.1,561,212,3,Office Supplies,Storage,03-08-2014,Pontivy,France,Central,Home Office,08-08-2014,5,Economy,Brittany
AZ-2012-5108667,Holly Black,"Nokia Smart Phone, Full Size",0.15,243.3,1622,534,3,Technology,Phones,03-08-2014,Pontivy,France,Central,Home Office,08-08-2014,5,Economy,Brittany
BN-2012-8901180,Caitlyn Willoughby,"Wilson Jones Binder Covers, Clear",0.5,8,16,-8,3,Office Supplies,Binders,04-08-2014,Stockholm,Sweden,North,Home Office,06-08-2014,2,Economy Plus,Stockholm
BN-2012-8901180,Caitlyn Willoughby,"Apple Headset, with Caller ID",0.5,36.5,73,-51,2,Technology,Phones,04-08-2014,Stockholm,Sweden,North,Home Office,06-08-2014,2,Economy Plus,Stockholm
AZ-2012-6280455,Rory Jess,"Wilson Jones Binder, Economy",0,0,26,8,2,Office Supplies,Binders,04-08-2014,Venice,Italy,South,Home Office,06-08-2014,2,Economy Plus,Veneto
AZ-2012-6280455,Rory Jess,"Hon Legal Exhibit Labels, 5000 Label Set",0,0,68,12,6,Office Supplies,Labels,04-08-2014,Venice,Italy,South,Home Office,06-08-2014,2,Economy Plus,Veneto
AZ-2012-6280455,Rory Jess,"Enermax Flash Drive, Programmable",0,0,215,77,5,Technology,Accessories,04-08-2014,Venice,Italy,South,Home Office,06-08-2014,2,Economy Plus,Veneto
AZ-2012-4064323,Charlotte Taylor,"Ikea Stackable Bookrack, Pine",0,0,372,186,3,Furniture,Bookcases,04-08-2014,Rovigo,Italy,South,Consumer,08-08-2014,4,Economy,Veneto
AZ-2012-4064323,Charlotte Taylor,"Rubbermaid Photo Frame, Duo Pack",0,0,259,93,5,Furniture,Furnishings,04-08-2014,Rovigo,Italy,South,Consumer,08-08-2014,4,Economy,Veneto
AZ-2012-4064323,Charlotte Taylor,"KitchenAid Toaster, White",0,0,668,267,8,Office Supplies,Appliances,04-08-2014,Rovigo,Italy,South,Consumer,08-08-2014,4,Economy,Veneto
AZ-2012-4064323,Charlotte Taylor,"HP Copy Machine, Color",0,0,1716,583,7,Technology,Copiers,04-08-2014,Rovigo,Italy,South,Consumer,08-08-2014,4,Economy,Veneto
AZ-2012-130560,Ruby Frost,"Tenex Photo Frame, Black",0,0,415,116,8,Furniture,Furnishings,04-08-2014,Bilbao,Spain,South,Home Office,08-08-2014,4,Economy,Basque Country
AZ-2012-130560,Ruby Frost,"Breville Coffee Grinder, White",0,0,720,22,12,Office Supplies,Appliances,04-08-2014,Bilbao,Spain,South,Home Office,08-08-2014,4,Economy,Basque Country
AZ-2012-130560,Ruby Frost,"Ibico Binder, Durable",0,0,153,4,9,Office Supplies,Binders,04-08-2014,Bilbao,Spain,South,Home Office,08-08-2014,4,Economy,Basque Country
AZ-2012-130560,Ruby Frost,"Wilson Jones Binding Machine, Durable",0,0,151,3,3,Office Supplies,Binders,04-08-2014,Bilbao,Spain,South,Home Office,08-08-2014,4,Economy,Basque Country
AZ-2012-130560,Ruby Frost,"OIC Clamps, Bulk Pack",0,0,40,20,2,Office Supplies,Fasteners,04-08-2014,Bilbao,Spain,South,Home Office,08-08-2014,4,Economy,Basque Country
AZ-2012-3477100,Aaron Davey,"Smead File Cart, Industrial",0.5,160.5,321,-141,5,Office Supplies,Storage,04-08-2014,Cork,Ireland,North,Consumer,08-08-2014,4,Economy,Cork
AZ-2012-3477100,Aaron Davey,"Logitech Flash Drive, Bluetooth",0.5,84,168,-24,11,Technology,Accessories,04-08-2014,Cork,Ireland,North,Consumer,08-08-2014,4,Economy,Cork
AZ-2012-1437670,Sue Castaneda,"BIC Highlighters, Blue",0,0,38,15,2,Office Supplies,Art,04-08-2014,Palermo,Italy,South,Home Office,08-08-2014,4,Economy,Sicily
AZ-2012-1437670,Sue Castaneda,"Binney & Smith Pens, Easy-Erase",0,0,85,0,7,Office Supplies,Art,04-08-2014,Palermo,Italy,South,Home Office,08-08-2014,4,Economy,Sicily
AZ-2012-1437670,Sue Castaneda,"Boston Canvas, Water Color",0,0,170,26,3,Office Supplies,Art,04-08-2014,Palermo,Italy,South,Home Office,08-08-2014,4,Economy,Sicily
AZ-2012-1437670,Sue Castaneda,"Boston Pens, Blue",0,0,43,1,3,Office Supplies,Art,04-08-2014,Palermo,Italy,South,Home Office,08-08-2014,4,Economy,Sicily
AZ-2012-4818460,Maddison Breen,"Rubbermaid Light Bulb, Erganomic",0,0,140,67,8,Furniture,Furnishings,04-08-2014,Bondy,France,Central,Corporate,09-08-2014,5,Economy,Ile-de-France
AZ-2012-4818460,Maddison Breen,"Cardinal Binder, Economy",0,0,28,10,2,Office Supplies,Binders,04-08-2014,Bondy,France,Central,Corporate,09-08-2014,5,Economy,Ile-de-France
AZ-2012-4818460,Maddison Breen,"Tenex Box, Blue",0.1,10.4,104,17,7,Office Supplies,Storage,04-08-2014,Bondy,France,Central,Corporate,09-08-2014,5,Economy,Ile-de-France
AZ-2012-4818460,Maddison Breen,"HP Personal Copier, Laser",0.15,63.45,423,94,4,Technology,Copiers,04-08-2014,Bondy,France,Central,Corporate,09-08-2014,5,Economy,Ile-de-France
AZ-2012-4818460,Maddison Breen,"Samsung Signal Booster, Full Size",0.15,70.35,469,182,4,Technology,Phones,04-08-2014,Bondy,France,Central,Corporate,09-08-2014,5,Economy,Ile-de-France
AZ-2012-958413,Tyler Duncan,"Stanley Pens, Water Color",0,0,66,21,5,Office Supplies,Art,04-08-2014,Karlsruhe,Germany,Central,Home Office,10-08-2014,6,Economy,Baden-W眉rttemberg
AZ-2012-8516035,Adam Harte,"Tenex Lockers, Blue",0.1,18.4,184,33,1,Office Supplies,Storage,05-08-2014,Flers,France,Central,Corporate,07-08-2014,2,Priority,Normandy
AZ-2012-5292659,Lilly Akhtar,"Boston Markers, Blue",0,0,53,22,2,Office Supplies,Art,05-08-2014,Cuneo,Italy,South,Home Office,08-08-2014,3,Priority,Piedmont
BN-2012-282607,Patricia Smith,"Novimex Swivel Stool, Adjustable",0.1,15,150,-3,1,Furniture,Chairs,05-08-2014,Aulnay-sous-Bois,France,Central,Corporate,11-08-2014,6,Economy,Ile-de-France
BN-2012-282607,Patricia Smith,"Ibico Binder, Recycled",0,0,79,6,5,Office Supplies,Binders,05-08-2014,Aulnay-sous-Bois,France,Central,Corporate,11-08-2014,6,Economy,Ile-de-France
BN-2012-282607,Patricia Smith,"Hon File Folder Labels, Laser Printer Compatible",0,0,17,2,2,Office Supplies,Labels,05-08-2014,Aulnay-sous-Bois,France,Central,Corporate,11-08-2014,6,Economy,Ile-de-France
BN-2012-282607,Patricia Smith,"Smead Box, Wire Frame",0.1,0.9,9,1,1,Office Supplies,Storage,05-08-2014,Aulnay-sous-Bois,France,Central,Corporate,11-08-2014,6,Economy,Ile-de-France
BN-2012-282607,Patricia Smith,"Smead File Cart, Single Width",0.1,46.2,462,-46,4,Office Supplies,Storage,05-08-2014,Aulnay-sous-Bois,France,Central,Corporate,11-08-2014,6,Economy,Ile-de-France
